"Description","JSON"
"In Nagios XI through 5.8.5, it is possible for a user without password verification to change his e-mail address.","{""ROOTCAUSE"": ""missing password verification"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""change his e-mail address"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Nagios XI"", ""VERSION"": ""through 5.8.5"", ""COMPONENT"": ""nan""}"
"Operation restriction bypass vulnerability in Space of Cybozu Garoon 4.0.0 to 5.9.0 allows a remote authenticated attacker to delete the data of Space.","{""ROOTCAUSE"": ""operation restriction bypass"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""delete the data of Space"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote authenticated attacker"", ""PRODUCT"": ""Cybozu Garoon"", ""VERSION"": ""4.0.0 to 5.9.0"", ""COMPONENT"": ""Space""}"
"Jamf Private Access before 2022-05-16 has Incorrect Access Control, in which an unauthorized user can reach a system in the internal infrastructure, aka WND-44801.","{""ROOTCAUSE"": ""incorrect access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""reach a system in the internal infrastructure"", ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthorized user"", ""PRODUCT"": ""Jamf Private Access"", ""VERSION"": ""before 2022-05-16"", ""COMPONENT"": ""nan""}"
"An access control issue in Linglong v1.0 allows attackers to access the background of the application via a crafted cookie.","{""ROOTCAUSE"": ""access control issue"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""access the background of the application"", ""VECTOR"": ""crafted cookie"", ""ATTACKER"": ""attackers"", ""PRODUCT"": ""Linglong"", ""VERSION"": ""v1.0"", ""COMPONENT"": ""nan""}"
"An access control issue in aleksis/core/util/auth_helpers.py: ClientProtectedResourceMixin of AlekSIS-Core v2.8.1 and below allows attackers to access arbitrary scopes if no allowed scopes are specifically set.","{""ROOTCAUSE"": ""access control issue"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""access arbitrary scopes"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""AlekSIS-Core"", ""VERSION"": ""v2.8.1 and below"", ""COMPONENT"": ""ClientProtectedResourceMixin""}"
"The admin API module in the QuizGame extension for MediaWiki through 1.37.2 (before 665e33a68f6fa1167df99c0aa18ed0157cdf9f66) omits a check for the quizadmin user.","{""ROOTCAUSE"": ""missing check for quizadmin user"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""QuizGame extension for MediaWiki"", ""VERSION"": ""through 1.37.2"", ""COMPONENT"": ""admin API module""}"
"In OpenCTI through 5.2.4, a broken access control vulnerability has been identified in the profile endpoint. An attacker can abuse the identified vulnerability in order to arbitrarily change their registered e-mail address as well as their API key, even though such action is not possible through the interface, legitimately.","{""ROOTCAUSE"": ""broken access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""change their registered e-mail address"", ""change their API key""], ""VECTOR"": ""nan"", ""ATTACKER"": ""attacker"", ""PRODUCT"": ""OpenCTI"", ""VERSION"": ""through 5.2.4"", ""COMPONENT"": ""profile endpoint""}"
"IBM CICS TX 11.1 does not set the secure attribute on authorization tokens or session cookies. Attackers may be able to get the cookie values by sending a http:// link to a user or by planting this link in a site the user goes to. The cookie will be sent to the insecure link and the attacker can then obtain the cookie value by snooping the traffic. IBM X-Force ID: 229436.","{""ROOTCAUSE"": ""missing secure attribute on authorization tokens or session cookies"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""obtain the cookie values"", ""VECTOR"": [""sending a http:// link to a user"", ""planting this link in a site the user goes to""], ""ATTACKER"": ""attackers"", ""PRODUCT"": ""IBM CICS TX"", ""VERSION"": 11.1, ""COMPONENT"": ""nan""}"
"Unauthenticated Arbitrary Option Update vulnerability in biplob018's Shortcode Addons plugin <= 3.0.2 at WordPress.","{""ROOTCAUSE"": ""unauthenticated arbitrary option update"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Shortcode Addons plugin"", ""VERSION"": ""<= 3.0.2"", ""COMPONENT"": ""nan""}"
"A vulnerability has been found in SourceCodester Simple Cold Storage Management System 1.0 and classified as problematic. Affected by this vulnerability is an unknown functionality. The manipulation of the argument change password leads to cross-site request forgery. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-211189 was assigned to this vulnerability.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""cross-site request forgery"", ""VECTOR"": ""manipulation of the argument change password"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""SourceCodester Simple Cold Storage Management System"", ""VERSION"": 1, ""COMPONENT"": ""nan""}"
"HashiCorp Vault Enterprise 1.7.0 through 1.9.7, 1.10.4, and 1.11.0 clusters using Integrated Storage expose an unauthenticated API endpoint that could be abused to override the voter status of a node within a Vault HA cluster, introducing potential for future data loss or catastrophic failure. Fixed in Vault Enterprise 1.9.8, 1.10.5, and 1.11.1.","{""ROOTCAUSE"": ""unauthenticated API endpoint"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""override the voter status of a node within a Vault HA cluster"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""HashiCorp Vault Enterprise"", ""VERSION"": [""1.7.0 through 1.9.7"", ""1.10.4"", ""1.11.0""], ""COMPONENT"": ""nan""}"
"Broken Access Control vulnerability in Alessio Caiazza's About Me plugin <= 1.0.12 at WordPress.","{""ROOTCAUSE"": ""broken access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""About Me plugin"", ""VERSION"": ""<= 1.0.12"", ""COMPONENT"": ""nan""}"
"D-Link DIR845L A1 contains a authentication vulnerability via an AUTHORIZED_GROUP=1 value, as demonstrated by a request for getcfg.php.","{""ROOTCAUSE"": ""authentication vulnerability"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""D-Link DIR845L"", ""COMPONENT"": ""A1""}"
"An issue has been discovered in GitLab CE/EE affecting all versions starting from 12.9 prior to 15.3.5, 15.4 prior to 15.4.4, and 15.5 prior to 15.5.2. A group owner may be able to bypass External Authorization check, if it is enabled, to access git repositories and package registries by using Deploy tokens or Deploy keys .","{""ROOTCAUSE"": ""improper external authorization check"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""access git repositories"", ""access package registries""], ""VECTOR"": ""using Deploy tokens or Deploy keys"", ""ATTACKER"": ""group owner"", ""PRODUCT"": ""GitLab CE/EE"", ""VERSION"": [""all versions starting from 12.9 prior to 15.3.5"", ""15.4 prior to 15.4.4"", ""15.5 prior to 15.5.2""], ""COMPONENT"": ""nan""}"
"The mobile application in Transtek Mojodat FAM (Fixed Asset Management) 2.4.6 allows remote attackers to bypass authorization.","{""ROOTCAUSE"": ""authorization bypass"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Transtek Mojodat FAM (Fixed Asset Management)"", ""VERSION"": ""2.4.6"", ""COMPONENT"": ""mobile application""}"
"Combodo iTop is an open source, web-based IT service management platform. Prior to versions 2.7.8 and 3.0.2-1, a user who can log in on iTop is able to take over any account just by knowing the account's username. This issue is fixed in versions 2.7.8 and 3.0.2-1.","{""ROOTCAUSE"": ""improper account takeover protection"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""take over any account"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Combodo iTop"", ""VERSION"": ""prior to versions 2.7.8 and 3.0.2-1"", ""COMPONENT"": ""nan""}"
"Ree6 is a moderation bot. This vulnerability would allow other server owners to create configurations such as ""Better-Audit-Logging"" which contain a channel from another server as a target. This would mean you could send log messages to another Guild channel and bypass raid and webhook protections. A specifically crafted log message could allow spamming and mass advertisements. This issue has been patched in version 1.9.9. There are currently no known workarounds.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""send log messages to another Guild channel"", ""bypass raid and webhook protections""], ""VECTOR"": ""nan"", ""ATTACKER"": ""other server owners"", ""PRODUCT"": ""Ree6"", ""VERSION"": ""prior to 1.9.9"", ""COMPONENT"": ""nan""}"
"@keystone-6/core is a core package for Keystone 6, a content management system for Node.js. Starting with version 2.2.0 and prior to version 2.3.1, users who expected their `multiselect` fields to use the field-level access control - if configured - are vulnerable to their field-level access control not being used. List-level access control is not affected. Field-level access control for fields other than `multiselect` are not affected. Version 2.3.1 contains a fix for this issue. As a workaround, stop using the `multiselect` field.","{""ROOTCAUSE"": ""improper field-level access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""bypass field-level access control"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""@keystone-6/core"", ""VERSION"": ""2.2.0 to 2.3.0"", ""COMPONENT"": ""multiselect fields""}"
"OpenFGA is an authorization/permission engine. Prior to version 0.2.4, the `streamed-list-objects` endpoint was not validating the authorization header, resulting in disclosure of objects in the store. Users `openfga/openfga` versions 0.2.3 and prior who are exposing the OpenFGA service to the internet are vulnerable. Version 0.2.4 contains a patch for this issue.","{""ROOTCAUSE"": ""missing authorization header validation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""disclosure of objects in the store"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""openfga/openfga versions 0.2.3 and prior"", ""COMPONENT"": ""streamed-list-objects endpoint""}"
"OpenFGA is an authorization/permission engine. Versions prior to version 0.2.4 are vulnerable to authorization bypass under certain conditions. Users who have wildcard (`*`) defined on tupleset relations in their authorization model are vulnerable. Version 0.2.4 contains a patch for this issue.","{""ROOTCAUSE"": ""improper authorization enforcement"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""authorization bypass"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""OpenFGA"", ""VERSION"": ""prior to version 0.2.4"", ""COMPONENT"": ""nan""}"
"OpenFGA is an authorization/permission engine. Versions prior to version 0.2.4 are vulnerable to authorization bypass under certain conditions. Users whose model has a relation defined as a tupleset (the right hand side of a ‘from’ statement) that involves anything other than a direct relationship (e.g. ‘as self’) are vulnerable. Version 0.2.4 contains a patch for this issue.","{""ROOTCAUSE"": ""improper authorization enforcement"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""authorization bypass"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""OpenFGA"", ""VERSION"": ""prior to version 0.2.4"", ""COMPONENT"": ""nan""}"
"OpenFGA is a high-performance authorization/permission engine inspired by Google Zanzibar. Versions prior to 0.2.5 are vulnerable to authorization bypass under certain conditions. You are affected by this vulnerability if you added a tuple with a wildcard (*) assigned to a tupleset relation (the right hand side of a ‘from’ statement). This issue has been patched in version v0.2.5. This update is not backward compatible with any authorization model that uses wildcard on a tupleset relation.","{""ROOTCAUSE"": ""improper authorization enforcement"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""authorization bypass"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""OpenFGA"", ""VERSION"": ""prior to 0.2.5"", ""COMPONENT"": ""nan""}"
"Discourse is a platform for community discussion. Users who receive an invitation link that is not scoped to a single email address can enter any non-admin user's email and gain access to their account when accepting the invitation. All users should upgrade to the latest version. A workaround is temporarily disabling invitations with `SiteSetting.max_invites_per_day = 0` or scope them to individual email addresses.","{""ROOTCAUSE"": ""improper invitation link handling"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""gain access to non-admin user's account"", ""VECTOR"": ""entering any non-admin user's email when accepting the invitation"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Discourse"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"GLPI stands for Gestionnaire Libre de Parc Informatique. GLPI is a Free Asset and IT Management Software package that provides ITIL Service Desk features, licenses tracking and software auditing. Connected users may gain access to debug panel through the GLPI update script. This issue has been patched, please upgrade to 10.0.4. As a workaround, delete the `install/update.php` script.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""gain access to debug panel"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""GLPI"", ""VERSION"": ""prior to 10.0.4"", ""COMPONENT"": ""install/update.php script""}"
"Jenkins Build-Publisher Plugin 1.22 and earlier does not perform a permission check in an HTTP endpoint, allowing attackers with Overall/Read permission to obtain names and URLs of Jenkins servers that the plugin is configured to publish builds to, as well as builds pending for publication to those Jenkins servers.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""obtain names and URLs of Jenkins servers"", ""obtain builds pending for publication""], ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Jenkins Build-Publisher Plugin"", ""VERSION"": ""1.22 and earlier"", ""COMPONENT"": ""HTTP endpoint""}"
"SAP Disclosure Management - version 10.1, allows an authenticated attacker to exploit certain misconfigured application endpoints to read sensitive data. These endpoints are normally exposed over the network and successful exploitation can lead to the exposure of data like financial reports.","{""ROOTCAUSE"": ""misconfigured application endpoints"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""read sensitive data"", ""VECTOR"": ""nan"", ""ATTACKER"": ""authenticated attacker"", ""PRODUCT"": ""SAP Disclosure Management"", ""VERSION"": 10.1, ""COMPONENT"": ""nan""}"
"Incorrect Authorization check affecting all versions of GitLab EE from 13.11 prior to 15.5.7, 15.6 prior to 15.6.4, and 15.7 prior to 15.7.2 allows group access tokens to continue working even after the group owner loses the ability to revoke them.","{""ROOTCAUSE"": ""incorrect authorization check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""continue working even after the group owner loses the ability to revoke them"", ""VECTOR"": ""nan"", ""ATTACKER"": ""group access tokens"", ""PRODUCT"": ""GitLab EE"", ""VERSION"": [""all versions from 13.11 prior to 15.5.7"", ""15.6 prior to 15.6.4"", ""15.7 prior to 15.7.2""], ""COMPONENT"": ""nan""}"
"BigBlueButton is an open source web conferencing system. Versions prior to 2.4-rc-6, and 2.5-alpha-1 contain Incorrect Authorization for setting emoji status. A user with moderator rights can use the clear status feature to set any emoji status for other users. Moderators should only be able to set none as the status of other users. This issue is patched in 2.4-rc-6 and 2.5-alpha-1There are no workarounds.","{""ROOTCAUSE"": ""incorrect authorization"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set any emoji status for other users"", ""VECTOR"": ""nan"", ""ATTACKER"": ""user with moderator rights"", ""PRODUCT"": ""BigBlueButton"", ""VERSION"": [""prior to 2.4-rc-6"", ""prior to 2.5-alpha-1""], ""COMPONENT"": ""clear status feature""}"
"Adobe Experience Manager version 6.5.14 (and earlier) is affected by an Incorrect Authorization vulnerability that could result in a security feature bypass. A low-privileged attacker could leverage this vulnerability to disclose low level confidentiality information. Exploitation of this issue does not require user interaction.","{""ROOTCAUSE"": ""incorrect authorization"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""security feature bypass"", ""disclose low level confidentiality information""], ""VECTOR"": ""nan"", ""ATTACKER"": ""low-privileged attacker"", ""PRODUCT"": ""Adobe Experience Manager"", ""VERSION"": ""6.5.14 (and earlier)"", ""COMPONENT"": ""nan""}"
"In the Netic User Export add-on before 1.3.5 for Atlassian Confluence, authorization is mishandled. An unauthenticated attacker could access files on the remote system.","{""ROOTCAUSE"": ""mishandled authorization"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""access files on the remote system"", ""VECTOR"": ""nan"", ""ATTACKER"": ""unauthenticated attacker"", ""PRODUCT"": ""Netic User Export add-on for Atlassian Confluence"", ""VERSION"": ""before 1.3.5"", ""COMPONENT"": ""nan""}"
"The Administrator function of EasyTest has an Incorrect Authorization vulnerability. A remote attacker authenticated as a general user can exploit this vulnerability to bypass the intended access restrictions, to make API functions calls, manipulate system and terminate service.","{""ROOTCAUSE"": ""incorrect authorization"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""bypass the intended access restrictions"", ""make API functions calls"", ""manipulate system"", ""terminate service""], ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attacker authenticated as a general user"", ""PRODUCT"": ""EasyTest"", ""VERSION"": ""nan"", ""COMPONENT"": ""Administrator function""}"
"A vulnerability classified as problematic has been found in CTF-hacker pwn. This affects an unknown part of the file delete.html. The manipulation leads to cross-site request forgery. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-215109 was assigned to this vulnerability.","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""cross-site request forgery"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""CTF-hacker pwn"", ""VERSION"": ""nan"", ""COMPONENT"": ""delete.html""}"
" IBM Financial Transaction Manager 3.2.4 authorization checks are done incorrectly for some HTTP requests which allows getting unauthorized technical information (e.g. event log entries) about the FTM SWIFT system. IBM X-Force ID: 239708. ","{""ROOTCAUSE"": ""incorrect authorization checks"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""get unauthorized technical information"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""IBM Financial Transaction Manager"", ""COMPONENT"": ""3.2.4""}"
"An improper access validation vulnerability exists in airMAX AC <8.7.11, airFiber 60/LR <2.6.2, airFiber 60 XG/HD <v1.0.0 and airFiber GBE <1.4.1 that allows a malicious actor to retrieve status and usage data from the UISP device.","{""ROOTCAUSE"": ""improper access validation"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""retrieve status and usage data from the UISP device"", ""VECTOR"": ""nan"", ""ATTACKER"": ""malicious actor"", ""PRODUCT"": [""airMAX AC"", ""airFiber 60/LR"", ""airFiber 60 XG/HD"", ""airFiber GBE""], ""VERSION"": [""<8.7.11"", ""<2.6.2"", ""<v1.0.0"", ""<1.4.1""], ""COMPONENT"": ""nan""}"
"An issue was discovered in LIVEBOX Collaboration vDesk before v018. Broken Access Control can occur under the /api/v1/registration/validateEmail endpoint, the /api/v1/vdeskintegration/user/adduser endpoint, and the /api/v1/registration/changePasswordUser endpoint. The web application is affected by flaws in authorization logic, through which a malicious user (with no privileges) is able to perform privilege escalation to the administrator role, and steal the accounts of any users on the system.","{""ROOTCAUSE"": ""broken access control"", ""WEAKNESS"": ""flaws in authorization logic"", ""IMPACT"": [""privilege escalation to the administrator role"", ""steal the accounts of any users on the system""], ""VECTOR"": [""/api/v1/registration/validateEmail endpoint"", ""/api/v1/vdeskintegration/user/adduser endpoint"", ""/api/v1/registration/changePasswordUser endpoint""], ""ATTACKER"": ""malicious user (with no privileges)"", ""PRODUCT"": ""LIVEBOX Collaboration vDesk"", ""VERSION"": ""before v018"", ""COMPONENT"": ""nan""}"
"Broken Access Control in Betheme theme <= 26.6.1 on WordPress. ","{""ROOTCAUSE"": ""broken access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Betheme theme"", ""VERSION"": ""<= 26.6.1"", ""COMPONENT"": ""nan""}"
"IdentityIQ 8.3 and all 8.3 patch levels prior to 8.3p2, IdentityIQ 8.2 and all 8.2 patch levels prior to 8.2p5, IdentityIQ 8.1 and all 8.1 patch levels prior to 8.1p7, IdentityIQ 8.0 and all 8.0 patch levels prior to 8.0p6, and all prior versions allow authenticated users assigned the Identity Administrator capability or any custom capability that contains the SetIdentityForwarding right to modify the work item forwarding configuration for identities other than the ones that should be allowed by Lifecycle Manager Quicklink Population configuration.","{""ROOTCAUSE"": ""improper work item forwarding configuration"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""modify the work item forwarding configuration for identities other than the ones that should be allowed"", ""VECTOR"": ""nan"", ""ATTACKER"": ""authenticated users assigned the Identity Administrator capability or any custom capability that contains the SetIdentityForwarding right"", ""PRODUCT"": ""IdentityIQ"", ""VERSION"": [""8.3 and all 8.3 patch levels prior to 8.3p2"", ""8.2 and all 8.2 patch levels prior to 8.2p5"", ""8.1 and all 8.1 patch levels prior to 8.1p7"", ""8.0 and all 8.0 patch levels prior to 8.0p6"", ""all prior versions""], ""COMPONENT"": ""Lifecycle Manager Quicklink Population""}"
"https://www.hillstonenet.com.cn/ Hillstone Firewall SG-6000 <= 5.0.4.0 is vulnerable to Incorrect Access Control. There is a permission bypass vulnerability in the Hillstone WEB application firewall. An attacker can enter the background of the firewall with super administrator privileges through a configuration error in report.m.","{""ROOTCAUSE"": ""incorrect access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""enter the background of the firewall with super administrator privileges"", ""VECTOR"": ""configuration error in report.m"", ""ATTACKER"": ""attacker"", ""PRODUCT"": ""Hillstone Firewall SG-6000"", ""VERSION"": ""<= 5.0.4.0"", ""COMPONENT"": ""WEB application firewall""}"
"An incorrect authorization vulnerability was identified in GitHub Enterprise Server that allowed a repository-scoped token with read/write access to modify Action Workflow files without a Workflow scope. The Create or Update file contents API should enforce workflow scope. This vulnerability affected all versions of GitHub Enterprise Server prior to version 3.7 and was fixed in versions 3.3.16, 3.4.11, 3.5.8, and 3.6.4. This vulnerability was reported via the GitHub Bug Bounty program.","{""ROOTCAUSE"": ""incorrect authorization"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""modify Action Workflow files without a Workflow scope"", ""VECTOR"": ""nan"", ""ATTACKER"": ""repository-scoped token with read/write access"", ""PRODUCT"": ""GitHub Enterprise Server"", ""VERSION"": ""prior to version 3.7"", ""COMPONENT"": ""Create or Update file contents API""}"
"A vulnerability in the Remember Me function of Mura CMS before v10.0.580 allows attackers to bypass authentication via a crafted web request.","{""ROOTCAUSE"": ""improper authentication"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""bypass authentication"", ""VECTOR"": ""crafted web request"", ""ATTACKER"": ""attackers"", ""PRODUCT"": ""Mura CMS"", ""VERSION"": ""before v10.0.580"", ""COMPONENT"": ""Remember Me function""}"
"An Improper Access Control vulnerability allows an attacker to access the control panel of the B420 without requiring any sort of authorization or authentication due to the IP based authorization. If an authorized user has accessed a publicly available B420 product using valid credentials, an insider attacker can gain access to the same panel without requiring any sort of authorization. The B420 module was already obsolete at the time this vulnerability was found (The End of Life announcement was made in 2013).","{""ROOTCAUSE"": ""improper access control"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""access the control panel without requiring any sort of authorization or authentication"", ""VECTOR"": ""nan"", ""ATTACKER"": ""insider attacker"", ""PRODUCT"": ""B420"", ""VERSION"": ""nan"", ""COMPONENT"": ""IP based authorization""}"
"Authorization Bypass Through User-Controlled Key vulnerability in usememos usememos/memos.This issue affects usememos/memos before 0.9.1. ","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""authorization bypass through user-controlled key"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""usememos/memos"", ""VERSION"": ""before 0.9.1"", ""COMPONENT"": ""nan""}"
"The AMS module has a vulnerability of lacking permission verification in APIs.Successful exploitation of this vulnerability may affect data confidentiality.","{""ROOTCAUSE"": ""lacking permission verification in APIs"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""affect data confidentiality"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""AMS module"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"Unprotected provider vulnerability in Charm by Samsung prior to version 1.2.3 allows attackers to read connection state without permission.","{""ROOTCAUSE"": ""unprotected provider"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""read connection state without permission"", ""VECTOR"": ""nan"", ""ATTACKER"": ""attackers"", ""PRODUCT"": ""Charm by Samsung"", ""VERSION"": ""prior to version 1.2.3"", ""COMPONENT"": ""nan""}"
"Daikin SVMPC1 version 2.1.22 and prior and SVMPC2 version 1.2.3 and prior are vulnerable to attackers with access to the local area network (LAN) to disclose sensitive information stored by the affected product without requiring authentication. ","{""ROOTCAUSE"": ""missing authentication"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""disclose sensitive information"", ""VECTOR"": ""nan"", ""ATTACKER"": ""attackers with access to the local area network (LAN)"", ""PRODUCT"": [""Daikin SVMPC1"", ""SVMPC2""], ""VERSION"": [""2.1.22 and prior"", ""1.2.3 and prior""], ""COMPONENT"": ""nan""}"
"In soundrecorder service, there is a missing permission check. This could lead to elevation of privilege in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""soundrecorder service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In soundrecorder service, there is a missing permission check. This could lead to elevation of privilege in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""soundrecorder service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In cell service, there is a missing permission check. This could lead to local denial of service in cell service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""cell service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In contacts service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""contacts service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In music service, there is a missing permission check. This could lead to local denial of service in music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In contacts service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""contacts service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In contacts service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""contacts service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In contacts service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""contacts service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
