"cve_id","Container","adp_providerMetadata_orgId","adp_providerMetadata_shortName","adp_providerMetadata_dateUpdated","CVE_Description","cna_providerMetadata_orgId","cna_providerMetadata_shortName","cna_providerMetadata_dateUpdated","CWE_ID","CWE_Description","description_length"
"CVE-2024-38453","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-09T15:31:58.636Z","The Avalara for Salesforce CPQ app before for Salesforce allows attackers to read an API key NOTE the current version is as of","","","","CWE-922","CWE-922 Insecure Storage of Sensitive Information","126"
"CVE-2024-38453","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-09T15:31:58.636Z","The Avalara for Salesforce CPQ app before for Salesforce allows attackers to read an API key NOTE the current version is as of","","","","CWE-522","CWE-522 Insufficiently Protected Credentials","126"
"CVE-2024-38441","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T14:44:39.846Z","Netatalk before has an off-by-one error and resultant heap-based buffer overflow because of setting ibuf[len to in FPMapName in afp_mapname in etc/afpd/directory.c and are also fixed versions","","","","CWE-120","CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')","191"
"CVE-2024-38972","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-09T18:29:34.053Z","A cross-site scripting XSS vulnerability in netbox allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Name parameter at dcim/power-ports/add","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","187"
"CVE-2024-38492","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-15T15:14:12.606Z","This vulnerability allows an unauthenticated attacker to achieve remote command execution on the affected PAM system by uploading a specially crafted PAM upgrade file","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","166"
"CVE-2024-38903","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T15:41:35.739Z","Magic udpserver opens port allowing attackers to execute arbitrary commands","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","75"
"CVE-2024-38469","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T15:04:05.020Z","zhimengzhe iBarn was discovered to contain a reflected cross-site scripting XSS vulnerability via the search parameter at pay.php","","","","CWE-80","CWE-80 Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS)","129"
"CVE-2024-38470","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T14:57:18.677Z","zhimengzhe iBarn was discovered to contain a reflected cross-site scripting XSS vulnerability via the search parameter at own.php","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","129"
"CVE-2024-38894","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-26T23:50:05.849Z","WAVLINK found a command injection vulnerability through the IP parameter of cgi-bin/touchlist_sync.cgi","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","102"
"CVE-2024-38902","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T14:18:18.890Z","Magic was discovered to contain a hardcoded password vulnerability in etc/shadow which allows attackers to log in as root","","","","CWE-259","CWE-259 Use of Hard-coded Password","121"
"CVE-2024-38896","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-26T23:52:22.298Z","WAVLINK found a command injection vulnerability through the start_hour parameter of cgi-bin/nightled.cgi","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","104"
"CVE-2024-38892","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T14:15:19.438Z","An issue in Wavlink allows a remote attacker to obtain sensitive information via the ExportAllSettings.sh component","","","","CWE-202","CWE-202 Exposure of Sensitive Information Through Data Queries","115"
"CVE-2024-38396","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T13:41:35.472Z","An issue was discovered in before Unfiltered use of an escape sequence to report a window title in combination with the built-in tmux integration feature enabled by default allows an attacker to inject arbitrary code into the terminal a different vulnerability than","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","265"
"CVE-2024-38494","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-15T20:23:23.687Z","This vulnerability allows a high-privileged authenticated PAM user to achieve remote command execution on the affected PAM system by sending a specially crafted HTTP request","","","","CWE-444","CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling')","173"
"CVE-2024-38994","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-01T19:30:58.560Z","amoyjs amoy common was discovered to contain a prototype pollution via the function extend This vulnerability allows attackers to execute arbitrary code or cause a Denial of Service DoS via injecting arbitrary properties","","","","CWE-1321","CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution')","220"
"CVE-2024-38427","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T14:48:17.259Z","In International Color Consortium DemoIccMAX before a logic flaw in CIccTagXmlProfileSequenceId::ParseXml in IccXML/IccLibXML/IccTagXml.cpp results in unconditionally returning false","","","","CWE-252","CWE-252 Unchecked Return Value","182"
"CVE-2024-28397","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-26T15:52:16.798Z","An issue in the component of up to allows attackers to execute arbitrary code via a crafted API call","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","100"
"CVE-2024-28039","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T18:15:39.155Z","Improper restriction of XML external entity references vulnerability exists in FitNesse all releases which allows a remote unauthenticated attacker to obtain sensitive information alter data or cause a denial-of-service DoS condition","","","","CWE-611","CWE-611 Improper Restriction of XML External Entity Reference","233"
"CVE-2024-28320","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-30T13:52:51.404Z","Insecure Direct Object References IDOR vulnerability in Hospital Management System allows attackers to manipulate user parameters for unauthorized access and modifications via crafted POST request to patient/edit-user.php","","","","CWE-639","CWE-639 Authorization Bypass Through User-Controlled Key","221"
"CVE-2024-28395","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T17:41:25.558Z","SQL injection vulnerability in Best-Kit bestkit_popup and before allows a remote attacker to escalate privileges via the bestkit_popup.php component","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","148"
"CVE-2024-28386","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T17:56:17.750Z","An issue in Home-Made.io fastmagsync and before allows a remote attacker to execute arbitrary code via the getPhpBin component","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","126"
"CVE-2024-28627","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-23T14:58:18.712Z","An issue in Flipsnack allows a local attacker to obtain sensitive information via the reader.gz.js file","","","","CWE-863","CWE-863 Incorrect Authorization","103"
"CVE-2024-28627","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-23T14:58:18.712Z","An issue in Flipsnack allows a local attacker to obtain sensitive information via the reader.gz.js file","","","","CWE-603","CWE-603 Use of Client-Side Authentication","103"
"CVE-2024-28880","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-05T20:52:36.637Z","Path traversal vulnerability in MosP kintai kanri and earlier allows a remote attacker who can log in to the product to obtain sensitive information of the product","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","163"
"CVE-2024-28716","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-30T19:43:05.335Z","An issue in OpenStack Storlets yoga-eom allows a remote attacker to execute arbitrary code via the gateway.py component","","","","CWE-1333","CWE-1333 Inefficient Regular Expression Complexity","119"
"CVE-2024-28269","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T15:00:02.866Z","ReCrystallize Server allows administrators to upload files to the server The file upload is not restricted leading to the ability to upload of malicious files This could result in a Remote Code Execution","","","","CWE-434","CWE-434 Unrestricted Upload of File with Dangerous Type","203"
"CVE-2024-28714","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T20:55:40.808Z","SQL Injection vulnerability in CRMEB_Java e-commerce system allows an attacker to execute arbitrary code via the groupid parameter","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","130"
"CVE-2024-28558","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-15T16:23:09.161Z","SQL Injection vulnerability in sourcecodester Petrol pump management software allows remote attackers to execute arbitrary code escalate privileges and obtain sensitive information via crafted payload to admin/app/web_crud.php","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","226"
"CVE-2024-28556","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-22T17:49:11.778Z","SQL Injection vulnerability in Sourcecodester php task management system allows remote attackers to execute arbitrary code escalate privileges and obtain sensitive information via crafted payload to admin-manage-user.php","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","220"
"CVE-2024-28041","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T19:01:19.416Z","HGW Ver and earlier allows a network-adjacent unauthenticated attacker to execute an arbitrary command","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","102"
"CVE-2024-28063","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T17:12:12.852Z","Kiteworks Totemomail through allows responsiveUI/EnvelopeOpenServlet envelopeRecipient reflected XSS","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","100"
"CVE-2024-28960","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-02T17:48:50.415Z","An issue was discovered in Mbed TLS through before and before and Mbed Crypto The PSA Crypto API mishandles shared memory","","","","CWE-284","CWE-284 Improper Access Control","121"
"CVE-2024-28886","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-20T18:45:09.331Z","OS command injection vulnerability exists in UTAU versions prior to If a user of the product opens a crafted UTAU project file ust file an arbitrary OS command may be executed","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","175"
"CVE-2024-28722","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-22T14:39:28.780Z","Cross Site Scripting vulnerability in Innovaphone myPBX allows a remote attacker to execute arbitrary code via the query parameter to the endpoint","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","146"
"CVE-2024-28562","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T19:22:03.379Z","Buffer Overflow vulnerability in open source FreeImage allows a local attacker to execute arbitrary code via the component when reading images in EXR format","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","156"
"CVE-2024-28736","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T17:28:19.057Z","An issue in Debezium Community debezium-ui allows a local attacker to execute arbitrary code via the refresh page function","","","","CWE-256","CWE-256 Plaintext Storage of a Password","122"
"CVE-2024-28328","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T20:21:06.856Z","CSV Injection vulnerability in the Asus router allows administrator users to inject arbitrary commands or formulas in the client name parameter which can be triggered and executed in a different user session upon exporting to CSV format","","","","CWE-77","CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection')","236"
"CVE-2024-28402","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T17:38:42.629Z","TOTOLINK before contains a Stored Cross-site scripting XSS vulnerability in IP/Port Filtering under the Firewall Page","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","117"
"CVE-2024-28417","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-21T19:23:38.309Z","Webedition CMS has a Stored XSS vulnerability via webEdition/we_cmd.php","","","","CWE-80","CWE-80 Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS)","71"
"CVE-2024-28326","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-26T20:55:00.401Z","Incorrect Access Control in Asus routers allows local attackers to obtain root terminal access via the the UART interface","","","","CWE-1263","CWE-1263 Improper Physical Access Control","121"
"CVE-2024-28717","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-22T15:02:44.487Z","An issue in OpenStack Storlets yoga-eom allows a remote attacker to execute arbitrary code via the gateway.py component","","","","CWE-400","CWE-400 Uncontrolled Resource Consumption","119"
"CVE-2024-28820","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-27T18:30:05.220Z","Buffer overflow in the extract_openvpn_cr function in openvpn-cr.c in openvpn-auth-ldap aka the Three Rings Auth-LDAP plugin for OpenVPN allows attackers with a valid LDAP username and who can control the challenge/response password field to pass a string with more than colons into this field and cause a buffer overflow","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","321"
"CVE-2024-28559","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T17:12:03.555Z","SQL injection vulnerability in Niushop and before allows an attacker to escalate privileges via the setPrice function of the Goodsbatchset.php component","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","152"
"CVE-2024-28279","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-14T18:04:06.681Z","Code-projects Computer Book Store is vulnerable to SQL Injection via book.php?bookisbn","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","86"
"CVE-2024-28322","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-29T16:55:06.816Z","SQL Injection vulnerability in event-management-master/backend/register.php in PuneethReddyHC Event Management allows attackers to run arbitrary SQL commands via the event_id parameter in a crafted POST request","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","210"
"CVE-2024-28344","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-19T19:37:17.259Z","An Open Redirect vulnerability was found in Sipwise NGCP Dashboard below The Open Redirect vulnerability allows attackers to control the back parameter in the URL through a double encoded URL","","","","CWE-601","CWE-601 URL Redirection to Untrusted Site ('Open Redirect')","191"
"CVE-2024-28699","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-14T17:52:36.360Z","A buffer overflow vulnerability in allows a local attacker to execute arbitrary code via the GString::copy and ImgOutputDev::ImgOutputDev function","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","146"
"CVE-2024-28563","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-02T18:10:18.690Z","Buffer Overflow vulnerability in open source FreeImage allows a local attacker to cause a denial of service DoS via the function when reading images in EXR format","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","162"
"CVE-2024-28275","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T20:05:46.707Z","Puwell Cloud Tech Co Ltd Pro was discovered to transmit sensitive information in cleartext This vulnerability allows attackers to intercept and access sensitive information including users credentials and password change requests","","","","CWE-319","CWE-319 Cleartext Transmission of Sensitive Information","229"
"CVE-2024-28325","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-29T18:06:19.762Z","Asus router stores credentials in cleartext which could allow local attackers to obtain unauthorized access and modify router settings","","","","CWE-256","CWE-256 Plaintext Storage of a Password","134"
"CVE-2024-28325","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-29T18:06:19.762Z","Asus router stores credentials in cleartext which could allow local attackers to obtain unauthorized access and modify router settings","","","","CWE-522","CWE-522 Insufficiently Protected Credentials","134"
"CVE-2024-28734","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-10T19:48:29.759Z","Cross Site Scripting vulnerability in Financials by Coda prior to allows a remote attacker to run arbitrary code via a crafted GET request using the cols parameter","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","163"
"CVE-2024-28294","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-30T14:48:12.540Z","Limbas up to was discovered to contain a SQL injection vulnerability via the ftid parameter","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","91"
"CVE-2024-28589","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T20:00:46.578Z","An issue was discovered in Axigen Mail Server for Windows versions and before allows local low-privileged attackers to execute arbitrary code and escalate privileges via insecure DLL loading from a world-writable directory during service initialization","","","","CWE-732","CWE-732 Incorrect Permission Assignment for Critical Resource","252"
"CVE-2024-24335","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T15:20:37.139Z","A heap buffer overflow occurs in the romfs filesystem RT-Thread through","","","","CWE-122","CWE-122 Heap-based Buffer Overflow","71"
"CVE-2024-24486","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-05T15:53:37.853Z","An issue discovered in silex technology Firmware allows a remote attacker to edit device settings via the SAVE EEP_DATA command","","","","CWE-284","CWE-284 Improper Access Control","127"
"CVE-2024-24157","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-10T17:59:00.575Z","Gnuboard commit is vulnerable to Cross Site Scripting XSS via board.py","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","70"
"CVE-2024-24017","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-18T14:42:50.410Z","A SQL injection vulnerability exists in Novel-Plus and prior versions An attacker can pass crafted offset limit and sort parameters to perform SQL injection via common/dict/list","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","177"
"CVE-2024-24991","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T14:37:59.769Z","A Null Pointer Dereference vulnerability in WLAvalancheService component of Ivanti Avalanche before allows an authenticated remote attacker to perform denial of service attacks","","","","CWE-476","CWE-476 NULL Pointer Dereference","176"
"CVE-2024-24997","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T13:53:23.072Z","A Path Traversal vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","153"
"CVE-2024-24548","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T15:43:50.311Z","Payment EX and earlier allows a remote unauthenticated attacker to obtain the information of the user who purchases merchandise using Payment EX","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","144"
"CVE-2024-24130","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-27T20:27:37.631Z","Business Control Center was discovered to contain a reflected cross-site scripting XSS vulnerability via the Usr parameter at resellercenter/login.asp","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","150"
"CVE-2024-24487","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-23T18:49:34.714Z","An issue discovered in silex technology Firmware allows a remote attacker to cause a denial of service via crafted UDP packets using the EXEC REBOOT SYSTEM command","","","","CWE-284","CWE-284 Improper Access Control","163"
"CVE-2024-24485","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T16:51:38.828Z","An issue discovered in silex technology Firmware allows a remote attacker to obtain sensitive information via the GET EEP_DATA command","","","","CWE-284","CWE-284 Improper Access Control","134"
"CVE-2024-24995","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T19:14:23.029Z","A Race Condition TOCTOU vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-367","CWE-367 Time-of-check Time-of-use (TOCTOU) Race Condition","160"
"CVE-2024-24334","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T15:18:03.820Z","A heap buffer overflow occurs in dfs_file in RT-Thread through","","","","CWE-122","CWE-122 Heap-based Buffer Overflow","62"
"CVE-2024-24312","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T19:14:56.678Z","SQL injection vulnerability in Vaales Technologies V_QRS allows a remote attacker to obtain sensitive information via the Models/UserModel.php component","","","","CWE-639","CWE-639 Authorization Bypass Through User-Controlled Key","152"
"CVE-2024-24994","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T13:39:42.403Z","A Path Traversal vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","153"
"CVE-2024-24520","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-10T14:52:20.003Z","An issue in Lepton CMS allows a local attacker to execute arbitrary code via the upgrade.php file in the languages place","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","120"
"CVE-2024-24302","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-28T01:39:51.340Z","An issue was discovered in Tunis Soft Product Designer productdesigner module for PrestaShop before version allows remote attackers to execute arbitrary code escalate privileges and obtain sensitive information via the postProcess method","","","","CWE-502","CWE-502 Deserialization of Untrusted Data","237"
"CVE-2024-24981","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T17:29:36.029Z","Improper input validation in PfrSmiUpdateFw driver in UEFI firmware for some Intel(R Server Family products may allow a privileged user to enable escalation of privilege via local access","","","","CWE-269","CWE-269 Improper Privilege Management","186"
"CVE-2024-24294","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T14:33:04.062Z","A Prototype Pollution issue in Blackprint blackprint/engine allows an attacker to execute arbitrary code via the _utils.setDeepProperty function of engine.min.js","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","161"
"CVE-2024-24999","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T13:52:41.413Z","A Path Traversal vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","153"
"CVE-2024-24313","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-02T17:42:57.926Z","An issue in Vaales Technologies V_QRS allows a remote attacker to obtain sensitive information via the Models/FormModel.php and QRModel.php component","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","149"
"CVE-2024-24524","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T14:24:01.782Z","Cross Site Request Forgery CSRF vulnerability in flusity-CMS allows remote attackers to execute arbitrary code via the add_menu.php component","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","141"
"CVE-2024-24992","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T13:46:39.251Z","A Path Traversal vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","153"
"CVE-2024-24993","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-19T19:15:42.901Z","A Race Condition TOCTOU vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","","","","CWE-367","CWE-367 Time-of-check Time-of-use (TOCTOU) Race Condition","160"
"CVE-2024-36955","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-31T14:42:35.882Z","In the Linux kernel the following vulnerability has been resolved ALSA hda intel-sdw-acpi fix usage of device_get_named_child_node The documentation for device_get_named_child_node mentions this important point The caller is responsible for calling fwnode_handle_put on the returned fwnode pointer Add fwnode_handle_put to avoid a leaked reference","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","347"
"CVE-2024-36886","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-24T12:35:43.683Z","In the Linux kernel the following vulnerability has been resolved tipc fix UAF in error path Sam Page working with Trend Micro Zero Day Initiative reported a UAF in the tipc_buf_append error path BUG KASAN slab-use-after-free in Read of size at addr by task CPU PID Comm poc Not tainted Hardware name QEMU Standard PC PIIX BIOS Call","","","","CWE-416","CWE-416 Use After Free","332"
"CVE-2024-36647","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-13T19:40:26.395Z","A stored cross-site scripting XSS vulnerability in Church CRM allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Family Name parameter under the Register a New Family page","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","218"
"CVE-2024-36302","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-11T15:07:26.533Z","An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations Please note an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability This vulnerability is similar to but not identical to","","","","CWE-346","CWE-346 Origin Validation Error","354"
"CVE-2024-36289","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-18T16:24:41.024Z","Reusing a nonce key pair in encryption issue exists in FreeFrom the nostr client App versions prior to for Android and iOS If this vulnerability is exploited the content of direct messages DMs between users may be manipulated by a man-in-the-middle attack","","","","CWE-323","CWE-323 Reusing a Nonce, Key Pair in Encryption","255"
